,date,TICKER,PRC,PRC moving average 20
1874,20070619,EWST,14.8545,15.039974999999998
1875,20070620,EWST,14.75,15.038475
1876,20070621,EWST,14.79,15.030475000000001
1877,20070622,EWST,15.1,15.035475000000002
1878,20070625,EWST,14.89,15.029975000000002
1879,20070626,EWST,14.95,15.031975
1880,20070627,EWST,14.9,15.044974999999999
1881,20070628,EWST,14.89,15.039974999999998
1882,20070629,EWST,15.0,15.044974999999999
1883,20070702,EWST,14.75,15.032475
1884,20070703,EWST,14.81,15.022475
1885,20070705,EWST,15.0,15.013974999999999
1886,20070706,EWST,15.0,15.009475
1887,20070709,EWST,14.82,14.994475
1888,20070710,EWST,14.66,14.967475000000002
1889,20070711,EWST,14.63,14.933975
1890,20070712,EWST,14.61,14.894475000000003
1891,20070713,EWST,14.7,14.858975000000001
1892,20070716,EWST,14.768,14.840125
1893,20070717,EWST,14.5,14.818625
1894,20070718,EWST,14.41,14.796400000000002
1895,20070719,EWST,14.42,14.779900000000003
1896,20070720,EWST,14.5,14.765400000000003
1897,20070723,EWST,14.67,14.743900000000002
1898,20070724,EWST,14.43,14.720900000000004
1899,20070725,EWST,14.43,14.694900000000004
1900,20070726,EWST,14.38,14.668900000000004
1901,20070727,EWST,14.22,14.635400000000008
1902,20070730,EWST,14.19,14.594900000000006
1903,20070731,EWST,14.15,14.564900000000005
1904,20070801,EWST,14.2,14.534400000000005
1905,20070802,EWST,14.2,14.494400000000004
1906,20070803,EWST,13.93,14.440900000000005
1907,20070806,EWST,13.75,14.387400000000005
1908,20070807,EWST,13.886,14.348700000000004
1909,20070808,EWST,13.65,14.299700000000005
1910,20070809,EWST,13.51,14.244700000000003
1911,20070810,EWST,13.33,14.176200000000003
1912,20070813,EWST,13.35,14.105300000000005
1913,20070814,EWST,13.35,14.047800000000006
1914,20070815,EWST,13.7,14.012300000000005
1915,20070816,EWST,13.5,13.966300000000004
1916,20070817,EWST,13.01,13.891800000000003
1917,20070820,EWST,13.3,13.823300000000003
1918,20070821,EWST,13.83,13.793300000000002
1919,20070822,EWST,14.5,13.796800000000001
1920,20070823,EWST,14.398,13.797700000000003
1921,20070824,EWST,14.475,13.810450000000003
1922,20070827,EWST,14.54,13.827950000000005
1923,20070828,EWST,14.44,13.842450000000005
1924,20070829,EWST,14.4,13.852450000000005
1925,20070830,EWST,14.54,13.869450000000006
1926,20070831,EWST,14.54,13.899950000000008
1927,20070904,EWST,14.64,13.944450000000007
1928,20070905,EWST,14.76,13.988150000000005
1929,20070906,EWST,14.48,14.029650000000007
1930,20070907,EWST,14.47,14.077650000000009
1931,20070910,EWST,15.0,14.16115000000001
1932,20070911,EWST,14.25,14.206150000000008
1933,20070912,EWST,14.23,14.250150000000009
1934,20070913,EWST,14.14,14.272150000000007
1935,20070914,EWST,13.36,14.265150000000009
1936,20070917,EWST,13.36,14.28265000000001
1937,20070918,EWST,14.156,14.325450000000009
1938,20070919,EWST,14.1,14.338950000000011
1939,20070920,EWST,14.5,14.338950000000011
1940,20070921,EWST,14.61,14.349550000000011
1941,20070924,EWST,14.58,14.354800000000008
1942,20070925,EWST,14.48,14.351800000000008
1943,20070926,EWST,14.05,14.332300000000009
1944,20070927,EWST,13.925,14.308550000000011
1945,20070928,EWST,13.91,14.277050000000012
1946,20071001,EWST,13.7,14.23505000000001
1947,20071002,EWST,13.79,14.192550000000011
1948,20071003,EWST,14.345999999999998,14.171850000000012
1949,20071004,EWST,13.85,14.140350000000012
1950,20071005,EWST,13.85,14.109350000000012
1951,20071008,EWST,13.9,14.05435000000001
1952,20071009,EWST,13.6,14.021850000000011
1953,20071010,EWST,13.428,13.98175000000001
1954,20071011,EWST,14.192,13.984350000000012
1955,20071012,EWST,14.4,14.03635000000001
1956,20071015,EWST,13.962,14.066450000000009
1957,20071016,EWST,14.17,14.067150000000009
1958,20071017,EWST,14.12,14.068150000000008
1959,20071018,EWST,14.12,14.049150000000008
1960,20071019,EWST,12.94,13.965650000000007
1961,20071022,EWST,13.06,13.889650000000008
1962,20071023,EWST,13.16,13.82365000000001
1963,20071024,EWST,13.07,13.774650000000008
1964,20071025,EWST,13.15,13.735900000000006
1965,20071026,EWST,13.25,13.702900000000005
1966,20071029,EWST,13.25,13.680400000000006
1967,20071030,EWST,13.41,13.661400000000006
1968,20071031,EWST,13.35,13.611600000000006
1969,20071101,EWST,13.75,13.606600000000006
1970,20071102,EWST,14.06,13.617100000000004
1971,20071105,EWST,13.78,13.611100000000004
1972,20071106,EWST,13.78,13.620100000000003
1973,20071107,EWST,13.84,13.6407
1974,20071108,EWST,13.76,13.6191
1975,20071109,EWST,13.64,13.581100000000001
1976,20071112,EWST,13.37,13.5515
1977,20071113,EWST,13.35,13.510500000000002
1978,20071114,EWST,13.51,13.48
1979,20071115,EWST,13.62,13.455000000000002
1980,20071116,EWST,13.62,13.489
1981,20071119,EWST,13.61,13.516500000000002
1982,20071120,EWST,13.8,13.5485
1983,20071121,EWST,13.71,13.5805
1984,20071123,EWST,13.75,13.610500000000002
1985,20071126,EWST,13.89,13.642500000000002
1986,20071127,EWST,14.0,13.680000000000001
1987,20071128,EWST,13.822,13.7006
1988,20071129,EWST,14.0,13.733099999999999
1989,20071130,EWST,14.25,13.758099999999999
1990,20071203,EWST,14.89,13.799599999999998
1991,20071204,EWST,14.98,13.8596
1992,20071205,EWST,14.98,13.919600000000003
1993,20071206,EWST,15.25,13.990100000000004
1994,20071207,EWST,14.81,14.042600000000004
1995,20071210,EWST,14.46,14.083600000000004
1996,20071211,EWST,14.0,14.115100000000004
1997,20071212,EWST,13.59,14.127100000000002
1998,20071213,EWST,13.855,14.144350000000003
1999,20071214,EWST,14.145,14.170600000000002
2000,20071217,EWST,13.75,14.177100000000001
2001,20071218,EWST,13.69,14.1811
2002,20071219,EWST,13.79,14.180600000000002
2003,20071220,EWST,13.64,14.177100000000001
2004,20071221,EWST,13.97,14.188100000000002
2005,20071224,EWST,14.0799,14.197595000000003
2006,20071226,EWST,14.62,14.228595000000004
2007,20071227,EWST,14.6,14.267495000000006
2008,20071228,EWST,14.95,14.314995000000005
2009,20071231,EWST,14.14,14.309495000000004
2010,20080102,EWST,14.45,14.287495000000003
2011,20080103,EWST,14.07,14.241995000000003
2012,20080104,EWST,13.75,14.180495000000002
2013,20080107,EWST,13.84,14.109995000000001
2014,20080108,EWST,13.75,14.056995
2015,20080109,EWST,14.125,14.040245000000002
2016,20080110,EWST,13.33,14.006745
2017,20080111,EWST,13.5,14.002245000000002
2018,20080114,EWST,13.8,13.999495000000001
2019,20080115,EWST,13.32,13.958245000000002
2020,20080116,EWST,13.3001,13.935750000000002
2021,20080117,EWST,13.3,13.916250000000002
2022,20080118,EWST,13.41,13.897250000000003
2023,20080122,EWST,13.23,13.876750000000005
2024,20080123,EWST,13.95,13.875750000000002
2025,20080124,EWST,13.832,13.863355000000002
2026,20080125,EWST,13.44,13.804355000000001
2027,20080128,EWST,13.27,13.737855
2028,20080129,EWST,13.23,13.651855000000001
2029,20080130,EWST,13.45,13.617355
2030,20080131,EWST,14.0,13.594855
2031,20080201,EWST,13.81,13.581855000000001
2032,20080204,EWST,13.5,13.569355000000002
2033,20080205,EWST,9.24,13.339355000000003
2034,20080206,EWST,9.65,13.134355000000003
2035,20080207,EWST,10.0,12.928105000000002
2036,20080208,EWST,9.848,12.754005000000003
2037,20080211,EWST,8.8,12.519005000000002
2038,20080212,EWST,9.01,12.279505
2039,20080213,EWST,9.24,12.075505000000001
2040,20080214,EWST,9.6,11.8905
2041,20080215,EWST,9.72,11.7115
2042,20080219,EWST,9.72,11.527
2043,20080220,EWST,9.74,11.352500000000001
2044,20080221,EWST,9.74,11.142000000000001
2045,20080222,EWST,9.4999,10.925395000000002
2046,20080225,EWST,9.15,10.710895000000002
2047,20080226,EWST,9.5,10.522395000000001
2048,20080227,EWST,9.298,10.325795000000003
2049,20080228,EWST,9.1,10.108295000000002
2050,20080229,EWST,9.4999,9.883290000000002
2051,20080303,EWST,9.5,9.667790000000002
2052,20080304,EWST,9.65,9.475290000000003
2053,20080305,EWST,9.6,9.493290000000002
2054,20080306,EWST,9.4899,9.485285000000001
2055,20080307,EWST,8.99,9.434785000000002
2056,20080310,EWST,8.89,9.386885000000001
2057,20080311,EWST,9.085,9.401135
2058,20080312,EWST,9.15,9.408135000000001
2059,20080313,EWST,9.0,9.396135000000001
2060,20080314,EWST,9.0799,9.370130000000001
2061,20080317,EWST,8.0,9.284130000000001
2062,20080318,EWST,7.78,9.187130000000002
2063,20080319,EWST,8.1,9.10513
2064,20080320,EWST,7.99,9.01763
2065,20080324,EWST,8.4,8.962635000000002
2066,20080325,EWST,8.75,8.942635000000001
2067,20080326,EWST,8.7,8.902635
2068,20080327,EWST,8.6,8.867735
2069,20080328,EWST,8.75,8.850235000000001
2070,20080331,EWST,8.965,8.823490000000001
2071,20080401,EWST,9.14,8.80549
2072,20080402,EWST,8.9,8.767990000000001
2073,20080403,EWST,9.14,8.74499
2074,20080404,EWST,9.07,8.723994999999999
2075,20080407,EWST,8.661,8.707545
2076,20080408,EWST,9.02,8.714044999999999
2077,20080409,EWST,8.75,8.697294999999999
2078,20080410,EWST,9.14,8.696794999999998
2079,20080411,EWST,8.9,8.691794999999999
2080,20080414,EWST,9.3,8.7028
2081,20080415,EWST,8.99,8.7523
2082,20080416,EWST,9.19,8.822799999999999
2083,20080417,EWST,9.05,8.8703
2084,20080418,EWST,9.04,8.922799999999999
2085,20080421,EWST,8.95,8.950299999999999
2086,20080422,EWST,8.95,8.960299999999998
2087,20080423,EWST,8.7,8.960299999999998
2088,20080424,EWST,8.56,8.958299999999998
2089,20080425,EWST,8.81,8.961299999999998
2090,20080428,EWST,8.15,8.920549999999999
2091,20080429,EWST,7.55,8.84105
2092,20080430,EWST,8.6,8.826049999999999
2093,20080501,EWST,9.0,8.819049999999999
2094,20080502,EWST,9.0,8.815549999999998
2095,20080505,EWST,9.2,8.842499999999998
2096,20080506,EWST,9.35,8.858999999999998
2097,20080507,EWST,9.3515,8.889074999999997
2098,20080508,EWST,8.8285,8.873499999999996
2099,20080509,EWST,9.236,8.890299999999995
2100,20080512,EWST,9.2,8.885299999999994
2101,20080513,EWST,9.155,8.893549999999994
2102,20080514,EWST,8.75,8.871549999999994
2103,20080515,EWST,8.75,8.856549999999993
2104,20080516,EWST,9.7,8.889549999999993
2105,20080519,EWST,9.647,8.924399999999993
2106,20080520,EWST,11.4,9.046899999999994
2107,20080521,EWST,10.71,9.147399999999994
2108,20080522,EWST,10.98,9.268399999999994
2109,20080523,EWST,10.736,9.364699999999994
2110,20080527,EWST,11.26,9.520199999999992
2111,20080528,EWST,10.79,9.682199999999991
2112,20080529,EWST,10.2,9.762199999999991
2113,20080530,EWST,10.9,9.857199999999992
2114,20080602,EWST,10.75,9.944699999999992
2115,20080603,EWST,11.0,10.034699999999992
2116,20080604,EWST,11.2,10.127199999999991
2117,20080605,EWST,10.995,10.209374999999993
2118,20080606,EWST,10.8599,10.310944999999993
2119,20080609,EWST,10.21,10.359644999999995
2120,20080610,EWST,10.522,10.425744999999996
2121,20080611,EWST,10.78,10.506994999999995
2122,20080612,EWST,10.569,10.597944999999994
2123,20080613,EWST,10.774,10.699144999999994
2124,20080616,EWST,10.68,10.748144999999996
2125,20080617,EWST,10.68,10.799794999999996
2126,20080618,EWST,10.66,10.762794999999995
2127,20080619,EWST,10.65,10.759794999999995
2128,20080620,EWST,10.65,10.743294999999996
2129,20080623,EWST,10.64,10.738494999999997
2130,20080624,EWST,10.61,10.705994999999998
2131,20080625,EWST,10.95,10.713994999999999
2132,20080626,EWST,10.914,10.749695
2133,20080627,EWST,10.75,10.742194999999999
2134,20080630,EWST,10.75,10.742194999999999
2135,20080701,EWST,10.995,10.741944999999998
2136,20080702,EWST,11.19,10.741444999999999
2137,20080703,EWST,11.14,10.748694999999998
2138,20080707,EWST,10.71,10.741199999999997
2139,20080708,EWST,10.41,10.751199999999997
2140,20080709,EWST,9.33,10.691599999999998
2141,20080710,EWST,9.67,10.636099999999997
2142,20080711,EWST,9.04,10.559649999999998
2143,20080714,EWST,9.2,10.480949999999996
2144,20080715,EWST,9.54,10.423949999999996
2145,20080716,EWST,9.9,10.384949999999996
2146,20080717,EWST,9.8,10.341949999999997
2147,20080718,EWST,9.26,10.272449999999996
2148,20080721,EWST,9.75,10.227449999999996
2149,20080722,EWST,9.29,10.159949999999995
2150,20080723,EWST,9.59,10.108949999999997
2151,20080724,EWST,9.3,10.026449999999997
2152,20080725,EWST,9.25,9.943249999999997
2153,20080728,EWST,9.88,9.899749999999997
2154,20080729,EWST,9.85,9.854749999999997
2155,20080730,EWST,9.31,9.770499999999997
2156,20080731,EWST,10.14,9.717999999999998
2157,20080801,EWST,9.98,9.659999999999997
2158,20080804,EWST,10.3,9.639499999999996
2159,20080805,EWST,9.31,9.584499999999997
2160,20080806,EWST,9.9,9.612999999999996
2161,20080807,EWST,9.63,9.610999999999997
2162,20080808,EWST,9.63,9.640499999999998
2163,20080811,EWST,9.75,9.667999999999997
2164,20080812,EWST,9.53,9.667499999999999
2165,20080813,EWST,9.4,9.642499999999998
2166,20080814,EWST,9.35,9.619999999999997
2167,20080815,EWST,9.53,9.633499999999998
2168,20080818,EWST,9.47,9.619499999999999
2169,20080819,EWST,9.4,9.624999999999998
2170,20080820,EWST,9.34,9.612499999999999
2171,20080821,EWST,9.362,9.615599999999997
2172,20080822,EWST,9.39,9.622599999999997
2173,20080825,EWST,9.55,9.606099999999998
2174,20080826,EWST,9.7,9.598599999999998
2175,20080827,EWST,9.5,9.608099999999997
2176,20080828,EWST,9.7699,9.589594999999997
2177,20080829,EWST,9.9,9.585594999999998
2178,20080902,EWST,9.65,9.553094999999997
2179,20080903,EWST,9.7,9.572594999999996
2180,20080904,EWST,9.79,9.567094999999997
2181,20080905,EWST,9.5,9.560594999999996
2182,20080908,EWST,9.85,9.571594999999997
2183,20080909,EWST,9.17,9.542594999999995
2184,20080910,EWST,8.99,9.515594999999996
2185,20080911,EWST,8.9,9.490594999999995
2186,20080912,EWST,9.08,9.477094999999997
2187,20080915,EWST,8.701,9.435644999999997
2188,20080916,EWST,8.3,9.377144999999997
2189,20080917,EWST,8.526,9.333444999999998
2190,20080918,EWST,8.535,9.293194999999997
2191,20080919,EWST,8.612,9.255694999999998
2192,20080922,EWST,8.54,9.213194999999995
2193,20080923,EWST,8.98,9.184694999999994
2194,20080924,EWST,8.76,9.137694999999995
2195,20080925,EWST,9.2584,9.125614999999994
2196,20080926,EWST,8.99,9.086619999999995
2197,20080929,EWST,7.5,8.966619999999995
2198,20080930,EWST,8.5,8.909119999999994
2199,20081001,EWST,8.5,8.849119999999996
2200,20081002,EWST,8.75,8.797119999999996
2201,20081003,EWST,8.5,8.747119999999995
2202,20081006,EWST,7.55,8.632119999999997
2203,20081007,EWST,7.52,8.549619999999997
2204,20081008,EWST,7.5,8.475119999999997
2205,20081009,EWST,7.54,8.407119999999995
2206,20081010,EWST,6.55,8.280619999999995
2207,20081013,EWST,7.4,8.215569999999996
2208,20081014,EWST,7.6,8.180569999999996
2209,20081015,EWST,7.48,8.128269999999995
2210,20081016,EWST,8.0699,8.105014999999995
2211,20081017,EWST,8.0,8.074414999999995
2212,20081020,EWST,7.95,8.044914999999994
2213,20081021,EWST,7.76,7.983914999999994
2214,20081022,EWST,7.77,7.934414999999996
2215,20081023,EWST,7.51,7.846994999999995
2216,20081024,EWST,7.03,7.748994999999995
2217,20081027,EWST,7.4,7.7439949999999955
2218,20081028,EWST,6.85,7.661494999999995
2219,20081029,EWST,7.0,7.586494999999995
2220,20081030,EWST,7.22,7.509994999999995
2221,20081031,EWST,8.3,7.499994999999996
2222,20081103,EWST,7.835,7.514244999999995
2223,20081104,EWST,7.99,7.537744999999996
2224,20081105,EWST,8.119,7.5686949999999955
2225,20081106,EWST,7.85,7.584194999999996
2226,20081107,EWST,8.09,7.661194999999995
2227,20081110,EWST,8.42,7.712194999999994
2228,20081111,EWST,7.72,7.718194999999994
2229,20081112,EWST,7.1560000000000015,7.701994999999995
2230,20081113,EWST,7.1,7.653499999999996
2231,20081114,EWST,7.58,7.632499999999996
2232,20081117,EWST,7.4,7.604999999999997
2233,20081118,EWST,7.85,7.609499999999997
2234,20081119,EWST,7.35,7.588499999999996
2235,20081120,EWST,6.07,7.516499999999996
2236,20081121,EWST,6.13,7.471499999999996
2237,20081124,EWST,6.8,7.441499999999996
2238,20081125,EWST,6.74,7.435999999999997
2239,20081126,EWST,6.8484,7.428419999999997
2240,20081128,EWST,7.18,7.426419999999998
2241,20081201,EWST,7.1,7.366419999999996
2242,20081202,EWST,7.3501,7.342174999999996
2243,20081203,EWST,7.1501,7.300179999999996
2244,20081204,EWST,7.14,7.251229999999995
2245,20081205,EWST,7.16,7.216729999999996
2246,20081208,EWST,7.45,7.184729999999995
2247,20081209,EWST,7.04,7.115729999999995
2248,20081210,EWST,6.9,7.074729999999995
2249,20081211,EWST,6.795,7.056679999999995
2250,20081212,EWST,6.85,7.044179999999995
2251,20081215,EWST,6.9,7.010179999999994
2252,20081216,EWST,7.5,7.015179999999994
2253,20081217,EWST,7.4,6.992679999999995
2254,20081218,EWST,7.4,6.995179999999995
2255,20081219,EWST,6.85,7.034179999999995
2256,20081222,EWST,7.09,7.082179999999996
2257,20081223,EWST,7.487999999999999,7.116579999999995
2258,20081224,EWST,7.57,7.158079999999994
2259,20081226,EWST,7.55,7.1931599999999944
2260,20081229,EWST,7.63,7.215659999999994
2261,20081230,EWST,7.9799,7.259654999999993
2262,20081231,EWST,8.26,7.305149999999993
2263,20090102,EWST,8.27,7.361144999999993
2264,20090105,EWST,8.38,7.423144999999994
2265,20090106,EWST,8.4888,7.489584999999994
2266,20090107,EWST,8.41,7.537584999999995
2267,20090108,EWST,8.35,7.603084999999995
2268,20090109,EWST,8.66,7.691084999999994
2269,20090112,EWST,8.51,7.776834999999994
2270,20090113,EWST,8.5499,7.861829999999995
2271,20090114,EWST,8.52,7.942829999999995
2272,20090115,EWST,8.85,8.010329999999994
2273,20090116,EWST,8.5,8.065329999999994
2274,20090120,EWST,8.545,8.122579999999994
2275,20090121,EWST,8.366,8.198379999999993
2276,20090122,EWST,8.9899,8.293374999999994
2277,20090123,EWST,8.5,8.343974999999993
2278,20090126,EWST,8.7,8.400474999999993
2279,20090127,EWST,8.4899,8.447469999999992
2280,20090128,EWST,8.4,8.485969999999993
2281,20090129,EWST,8.83,8.528474999999995
2282,20090130,EWST,8.502,8.540574999999995
2283,20090202,EWST,8.77,8.565574999999995
2284,20090203,EWST,8.41,8.567074999999996
2285,20090204,EWST,8.4,8.562634999999997
2286,20090205,EWST,8.5,8.567134999999997
2287,20090206,EWST,8.4,8.569634999999996
2288,20090209,EWST,8.4,8.556634999999996
2289,20090210,EWST,8.39,8.550634999999996
2290,20090211,EWST,8.3501,8.540644999999996
2291,20090212,EWST,8.28,8.528644999999996
2292,20090213,EWST,8.2201,8.497149999999996
2293,20090217,EWST,8.54,8.499149999999997
2294,20090218,EWST,8.21,8.482399999999997
2295,20090219,EWST,8.5099,8.489594999999998
2296,20090220,EWST,8.15,8.447599999999998
2297,20090223,EWST,8.172,8.431199999999997
2298,20090224,EWST,8.4,8.416199999999998
2299,20090225,EWST,8.35,8.409204999999996
2300,20090226,EWST,8.15,8.396704999999997
2301,20090227,EWST,8.94,8.402204999999997
2302,20090302,EWST,8.16,8.385104999999996
2303,20090303,EWST,8.2,8.356604999999995
2304,20090304,EWST,8.12,8.342104999999995
2305,20090305,EWST,8.12,8.328104999999995
2306,20090306,EWST,8.15,8.310604999999995
2307,20090309,EWST,8.142000000000001,8.297704999999995
2308,20090310,EWST,8.0,8.277704999999994
2309,20090311,EWST,7.96,8.256204999999994
2310,20090312,EWST,7.919,8.234649999999995
2311,20090313,EWST,7.99,8.220149999999995
2312,20090316,EWST,8.0,8.209144999999996
2313,20090317,EWST,8.025,8.183394999999996
2314,20090318,EWST,7.62,8.153894999999995
2315,20090319,EWST,7.72,8.114399999999996
2316,20090320,EWST,7.43,8.078399999999997
2317,20090323,EWST,7.02,8.020799999999998
2318,20090324,EWST,7.52,7.976799999999997
2319,20090325,EWST,7.76,7.947299999999997
2320,20090326,EWST,7.5,7.914799999999997
2321,20090327,EWST,7.7,7.852799999999997
2322,20090330,EWST,7.6666,7.828129999999996
2323,20090331,EWST,8.18,7.827129999999997
2324,20090401,EWST,7.68,7.805129999999997
2325,20090402,EWST,7.9999,7.7991249999999965
2326,20090403,EWST,8.0,7.791624999999996
2327,20090406,EWST,8.0,7.784524999999997
2328,20090407,EWST,8.0,7.784524999999997
2329,20090408,EWST,8.28,7.800524999999996
2330,20090409,EWST,8.7,7.839574999999995
2331,20090413,EWST,8.67,7.8735749999999936
2332,20090414,EWST,8.25,7.886074999999994
2333,20090415,EWST,8.2,7.894824999999993
2334,20090416,EWST,8.25,7.926324999999993
2335,20090417,EWST,8.6,7.970324999999993
2336,20090420,EWST,8.4401,8.020829999999993
2337,20090421,EWST,8.55,8.097329999999992
2338,20090422,EWST,8.85,8.163829999999992
2339,20090423,EWST,8.725,8.212079999999991
2340,20090424,EWST,8.47,8.260579999999992
2341,20090427,EWST,8.57,8.304079999999992
